3776.7,0.25410478253718366
3792.4906223503235,0.2618661471878231
3808.347266294687,0.2789652074732864
3824.2702078735642,0.3563701757558393
3840.2597242815723,0.40408533889403403
3856.3160938722963,0.44626606009960923
3872.4395961631353,0.6109409806025407
3888.630511840169,0.6375373500124013
3904.889122763042,0.8399271901684429
3921.215711969872,1.0
3937.6105636821794,0.9561297954050801
3954.07396330983,0.9240049704506303
3970.606197456009,0.8202900793902823
3987.207553922205,0.7867052898107967
4003.878321713224,0.7628041349684809
4020.618791042221,0.7406381336309761
4037.4292533357475,0.7129843083075545
4054.31000123883,0.5958074691176364
4071.2613286200626,0.26757870854977117
4088.283530576722,0.25264551944033486
4105.376903439906,0.2426470948243118
4122.541744779689,0.30844608010382196
4139.778353410308,0.2945300747004789
4157.08702939536,0.2611899790667899
4174.4680740530275,0.2774470147548267
4191.92178996132,0.2656169822259387
4209.448480963352,0.33517182288898045
4227.048452172618,0.3416165386012107
4244.722009978315,0.3302650884316988
4262.469462050673,0.3854596162983762
4280.291117346309,0.4188862524800747
4298.187286113609,0.40791781038065483
4316.158279898125,0.4509462855300648
4334.204411548003,0.6842509622098651
4352.325995219426,0.6781793097617138
4370.523346382081,0.6662672562003917
4388.796781824662,0.6612963767164938
4407.146619660367,0.600091405048791
4425.573179332452,0.5903762975235589
4444.076781619782,0.438803308599941
4462.65774864242,0.41450241501276924
4481.316403867235,0.34577612130926283
4500.053072113529,0.3396398024129929
4518.868079558694,0.2795515132406335
4537.761753743894,0.19268063235058322
4556.734423579759,0.19186469642067053
4575.786419352117,0.1878253077837045
4594.918072727744,0.16002063560996616
4614.1297167601315,0.1662088326955391
4633.421685895293,0.1598594945358843
4652.79431597758,0.1568448373325685
4672.2479442555305,0.09860426342910283
4691.782909387739,0.09910211495724458
4711.399551448757,0.06442142161393032
4731.098211935004,0.06250929718579054
4750.879233770723,0.06340938269356731
4770.742961313938,0.08312701337691131
4790.689740362466,0.18943963599173685
4810.719918159917,0.18783494568847506
4830.833843401753,0.1896920760247267
4851.031866241354,0.214725348893286
4871.314338296111,0.19967605176394732
4891.681612653552,0.2943231556267575
4912.134043877487,0.2934621004279494
4932.671988014177,0.29655911045889366
4953.295802598537,0.32252543858724586
4974.005846660357,0.24866937798560826
4994.802480730554,0.252034209367218
