time,mag,magerr,band
60057.30230320012,20.005599975585938,0.1652220040559768,g
60057.42605319992,19.52560043334961,0.1412480026483535,R
60059.34079860011,18.769699096679688,0.0937139987945556,g
60061.32131939987,17.498600006103516,0.0468709990382194,R
60061.429560199846,17.585399627685547,0.0466450005769729,g
60063.4066666998,16.871299743652344,0.0333760008215904,R
60063.42621529987,16.974300384521484,0.0339969992637634,g
60065.40156249981,16.52739906311035,0.0301019996404647,R
60073.28268520022,16.14109992980957,0.0280520003288984,g
60077.32307869988,16.04560089111328,0.0252119991928339,R
60079.34771989984,16.244699478149414,0.0336310006678104,g
60082.36298609991,16.289499282836914,0.033084999769926,R
60082.40592590021,16.42770004272461,0.0287699997425079,g
60084.283993099816,16.44659996032715,0.0264040008187294,R
60086.26218750002,16.687599182128906,0.0397609993815422,g
60086.36290509999,16.593399047851562,0.0393069982528686,R
60088.283692100085,16.84819984436035,0.0401800014078617,g
60090.349919000175,16.799100875854492,0.0364249981939792,R
60092.29202549998,17.273300170898438,0.0333109982311725,g
60093.40798609983,16.841800689697266,0.032125998288393,R
60098.28584490018,17.809200286865234,0.0590099990367889,g
60098.319513900205,16.90920066833496,0.0330759994685649,R
60100.20635419991,18.02510070800781,0.0605820007622242,g
60100.24895829987,16.95199966430664,0.0345939993858337,R
60102.23704859987,18.175199508666992,0.1229080036282539,g
60104.339826399926,17.130599975585938,0.0418240018188953,R
60109.281018500216,18.61199951171875,0.0641120001673698,g
60109.32983799977,17.457199096679688,0.0439109988510608,R
60114.286006900016,18.77669906616211,0.0927179977297782,g
60116.28253469989,17.763200759887695,0.0447059981524944,R
60116.3448032001,18.88689994812012,0.0942450016736984,g
60118.30403940007,17.89259910583496,0.0472289994359016,R
60118.38379629981,18.92970085144043,0.1410100013017654,g
60120.24289349979,17.947900772094727,0.054916001856327,R
60124.3900462999,19.11520004272461,0.1128730028867721,g
60124.42835649988,18.07859992980957,0.0540440008044242,R
60128.29115739977,19.036500930786133,0.1500300019979477,g
60134.220902800094,18.405799865722656,0.071782998740673,R
60134.40184029983,19.22319984436035,0.1214469969272613,g
60136.2837731,18.507400512695312,0.0574829988181591,R
60138.21714119986,19.127599716186523,0.105843998491764,g
60140.24459489994,18.627099990844727,0.064300999045372,R
60143.274733799975,19.329599380493164,0.1008580029010772,g
60145.26003469992,18.712299346923828,0.0712020024657249,R
60145.34193289978,19.347900390625,0.1296609938144683,g
60147.26456019981,18.833200454711918,0.078354999423027,R
60151.34491899982,19.42799949645996,0.1284179985523224,g
60153.23525460018,18.98419952392578,0.0856460034847259,R
60155.24395829998,19.46190071105957,0.1932529956102371,g
60161.18663189979,19.267000198364254,0.100101001560688,R
60161.2823379999,19.468799591064453,0.1612270027399063,g
60163.26655089995,19.26569938659668,0.1203280016779899,R
60163.298460599966,19.41370010375977,0.1538400053977966,g
60169.30515050003,19.286699295043945,0.1429300010204315,R
60173.20418980019,19.744400024414062,0.1428599953651428,g
60173.24593750015,19.54389953613281,0.1351529955863952,R
60175.185300900135,19.758699417114254,0.1341589987277984,g
60182.25210649986,19.815900802612305,0.169745996594429,R
60182.25635420019,19.82859992980957,0.2104910016059875,g
60184.1640625,19.836299896240234,0.1564279943704605,R
60194.16077549989,19.944299697875977,0.1796170026063919,g
60194.202048600186,19.988853454589844,0.1837688982486724,R
