time,mag,magerr,band
59969.15950229997,17.93320083618164,0.0491130016744136,R
59969.202384300064,17.932100296020508,0.0510069988667964,g
59971.32200230006,17.725900650024414,0.0382639989256858,R
59980.20173610002,17.630699157714844,0.0448749996721744,g
59980.28697919985,17.532100677490234,0.0471870005130767,R
59992.13564810017,18.35269927978516,0.1479440033435821,g
59994.24216439994,18.300899505615234,0.0542600005865097,R
59994.36445599981,18.728200912475582,0.1070810034871101,g
60013.19906250015,18.73080062866211,0.0782660022377967,R
60021.20326389978,20.52899932861328,0.3375979959964752,g
60031.16504629981,19.77059936523437,0.1561859995126724,R
60031.1808449002,20.60930061340332,0.3285239934921264,g
60045.224988400005,19.8989200592041,0.157668262720108,R
