time,mag,magerr,band
60236.16339119989,19.76639938354492,0.1723839938640594,R
60236.24966439977,19.65130043029785,0.1296530067920684,g
60238.17342589982,19.16469955444336,0.0913529992103576,R
60238.256493099965,19.110300064086918,0.0869989991188049,g
60242.23961810023,18.520000457763672,0.0720700025558471,R
60242.32954860013,18.452899932861328,0.1099520027637481,g
60245.218298600055,18.303800582885746,0.0912410020828247,R
60245.27498839982,18.34959983825684,0.1032769978046417,g
60250.123136600014,18.24720001220703,0.0529639981687068,R
60250.166759300046,18.250900268554688,0.0788109973073005,g
60252.16487269988,18.33359909057617,0.0695950016379356,R
60252.20655089989,18.30150032043457,0.0643429979681968,g
60254.1328125,18.324499130249023,0.0675299987196922,R
60254.171875,18.444599151611328,0.0725900009274482,g
60257.18722219998,18.464500427246094,0.0896269977092742,R
60257.21807869989,18.644100189208984,0.0932329967617988,g
60259.14622690016,18.598499298095703,0.0925910025835037,R
60259.19743059995,18.843700408935547,0.0945300012826919,g
60261.16699070018,18.666900634765625,0.0905800014734268,R
60261.20222220011,19.059200286865234,0.0943010002374649,g
60284.15190970013,19.766475677490234,0.1796500235795974,R
