time,mag,magerr,band
59067.45465280023,19.670623779296875,0.1783211976289749,R
59084.4302662001,20.603500366210938,0.2350820004940033,g
59086.44635420013,19.074127197265625,0.0996439680457115,R
59088.50289350003,20.23837661743164,0.1801790595054626,g
59089.46841439977,19.06623268127441,0.1210648491978645,R
59089.48746530013,20.2473201751709,0.1823141127824783,g
59090.50587960007,18.9849796295166,0.0868374332785606,R
59091.41096059978,20.065200805664062,0.230439007282257,g
59096.38309030002,18.846281051635746,0.1346620619297027,R
59096.49190969998,19.981199264526367,0.2847720086574554,g
59104.45872690016,18.61859130859375,0.1005216315388679,R
59108.3686573999,19.671432495117188,0.1813560277223587,g
59110.45637729997,18.44942855834961,0.0827609822154045,R
59111.39313660003,19.69388008117676,0.172022059559822,g
59112.40796299977,18.58539581298828,0.0649458020925521,R
59114.35032409988,19.49842834472656,0.1198629513382911,g
59116.3839699002,18.452749252319336,0.05410623177886,R
59116.5247105998,19.574308395385746,0.1432193219661712,g
59117.40056709992,18.447309494018555,0.0551311112940311,R
59121.36072919984,19.50121116638184,0.1866607218980789,g
59121.45164350001,18.349000930786133,0.0619830004870891,R
59122.3528355998,19.27779197692871,0.1622776240110397,g
59123.36041670013,18.314472198486328,0.0709101185202598,R
59123.40231479984,19.517200469970703,0.2348199933767318,g
59124.32920139981,18.32459831237793,0.0803124383091926,R
59125.43703699997,19.825000762939453,0.2177489995956421,g
59126.39018520014,18.301990509033203,0.0687655732035636,R
59130.37807870004,19.50173568725586,0.1368905156850814,g
59130.4399652998,18.34894561767578,0.0615765154361724,R
59134.39296300011,19.573320388793945,0.1290777176618576,g
59134.43515049992,18.29254531860352,0.063280701637268,R
59136.42343749991,19.53730773925781,0.1270947903394699,g
59139.36545140017,18.267717361450195,0.060248889029026,R
59139.38170140004,19.459692001342773,0.1320438086986541,g
59143.33939810004,18.33039093017578,0.0471690483391284,R
59143.37901620008,19.57547950744629,0.1135377362370491,g
59145.34212959977,18.3049430847168,0.0574968270957469,R
59145.40900459979,19.67200088500977,0.1529189944267273,g
59149.36225689994,18.323793411254883,0.061657290905714,R
59149.44711809978,19.791749954223636,0.153855100274086,g
59151.342372700106,18.36810874938965,0.0644628852605819,R
59151.37947920011,19.83769989013672,0.320019006729126,g
59153.37899310002,18.35552406311035,0.0848579779267311,R
59153.40843749978,19.656299591064453,0.2975040078163147,g
59164.32159719989,18.73293876647949,0.0806230083107948,R
59164.43680559984,20.415706634521484,0.2040383368730545,g
59166.30478010001,18.739578247070312,0.0804299488663673,R
59168.26472220011,20.63050079345703,0.2711820006370544,g
59168.35358799994,18.98485565185547,0.0840283930301666,R
59170.23575229989,20.772899627685547,0.2854509949684143,g
59170.282500000205,19.035865783691406,0.0832773223519325,R
59172.26665510005,20.83169937133789,0.2810980081558227,g
59176.33001160016,19.25741577148437,0.0951474905014038,R
59176.34518520022,21.103500366210938,0.3378370106220245,g
59262.14224540023,19.83379364013672,0.1518819779157638,R
