time,mag,magerr,band
60236.43368060002,19.645700454711918,0.139723002910614,g
60236.49655089993,19.968700408935547,0.2074140012264251,R
60238.45578699978,19.34129905700684,0.0918119996786117,g
60241.432430599816,19.21269989013672,0.1231769993901252,R
60245.47101850016,18.723499298095703,0.1152739971876144,g
60248.48864579992,18.80970001220703,0.1474789977073669,R
60258.40067130001,19.11529922485352,0.1167019978165626,g
60260.39557870012,19.232500076293945,0.1061920002102851,R
60262.43762730016,19.516700744628903,0.1086129993200302,g
60292.37828700012,20.469844818115234,0.1574619710445404,R
