time,mag,magerr,band
60239.26682869997,17.458200454711914,0.0437319986522197,g
60242.23101849994,17.311199188232422,0.0613179989159107,R
60242.33401620016,17.39929962158203,0.0578599981963634,g
60245.2099421001,17.274900436401367,0.0446170009672641,R
60245.30185189983,17.35930061340332,0.0676139965653419,g
60247.141724499874,17.17259979248047,0.0684190019965171,R
60249.12677079998,17.556400299072266,0.055477999150753,g
60249.19155090023,17.12660026550293,0.0493130013346672,R
60258.16403939994,18.560300827026367,0.1192540004849433,g
60258.25572919985,17.491100311279297,0.0489999987185001,R
60260.16593750008,18.79210090637207,0.0986260026693344,g
60260.22046299977,17.65730094909668,0.0517119988799095,R
60262.22385419998,19.03230094909668,0.1090409979224205,g
60268.16443290003,18.09088897705078,0.0896446108818054,R
