time,mag,magerr,band
59341.28071760014,18.35726928710937,0.0742266476154327,R
59343.27788189985,18.12921714782715,0.0720576494932174,g
59345.3369907001,18.026912689208984,0.059726994484663,R
59345.35872690007,18.04073905944824,0.0619729906320571,g
59349.31651620008,18.1467227935791,0.0632724836468696,R
59349.36148149986,18.27311897277832,0.0646840557456016,g
59352.29502309999,18.1400203704834,0.0703476667404174,R
59352.32062500017,18.352449417114254,0.0686008185148239,g
59354.28976849979,18.19780158996582,0.0810161232948303,R
59354.33557870006,18.31054306030273,0.0898790508508682,g
59358.3177546002,18.12931060791016,0.1033909320831298,R
59361.31440970022,18.720895767211918,0.1359715014696121,g
59361.3739467999,18.360088348388672,0.1064318865537643,R
59367.31281250017,18.839094161987305,0.1305431723594665,g
59367.34021990001,18.48249244689941,0.093490295112133,R
59369.23216440016,18.954021453857425,0.0870978683233261,g
59371.3156365999,18.48930549621582,0.0687666982412338,R
59373.338368100114,19.280630111694336,0.1502033323049545,g
59375.23195599997,18.62098503112793,0.098676711320877,R
59375.27396989986,19.170068740844727,0.1018280163407325,g
59377.25239579985,18.67173194885254,0.0898053869605064,R
59379.27378469985,19.400375366210938,0.1416773200035095,g
59379.336608800106,18.68668937683105,0.0833406001329422,R
59383.255324100144,19.352554321289062,0.156927227973938,g
59385.25142360013,18.66632843017578,0.0937746614217758,R
59385.29344910011,19.44820022583008,0.2343470007181167,g
59390.317291699816,18.830854415893555,0.1415775865316391,R
59392.2311689998,19.71476173400879,0.1742469668388366,g
59392.31615740014,18.72495460510254,0.1110360026359558,R
59394.21228010021,19.91560935974121,0.1976059973239898,g
59399.21038189996,19.09416007995605,0.1026231199502945,R
59399.25471059978,20.14574813842773,0.2120608836412429,g
59415.19312500022,19.40599632263184,0.1726883053779602,R
