time,mag,magerr,band
60060.27597220009,19.79949951171875,0.2156739979982376,g
60060.29770829994,20.033700942993164,0.2296739965677261,R
60062.25894680014,18.67460060119629,0.101790003478527,g
60062.315196800046,18.726299285888672,0.0857940018177032,R
60064.23318290012,18.118000030517575,0.2262219935655594,g
60064.29505789978,18.02890014648437,0.0694990009069442,R
60073.2536227,16.954299926757812,0.0567599982023239,g
60077.30928240018,17.066999435424805,0.0355859994888305,R
60079.26634259988,17.007600784301758,0.0480469986796379,g
60081.264270800166,17.129499435424805,0.0459050014615058,R
60083.194838,17.13800048828125,0.0493450015783309,g
60085.25473379996,17.331199645996094,0.0499790012836456,R
60087.31222219998,17.395700454711914,0.0498819984495639,g
60089.24217589991,17.641199111938477,0.0710479989647865,R
60089.26503469981,17.54960060119629,0.0483920015394687,g
60097.25140050007,17.904399871826172,0.0644380003213882,R
60099.22894679988,18.30970001220703,0.1000749990344047,g
60103.19216440013,17.965999603271484,0.0674149990081787,R
60105.227013899945,18.81739997863769,0.0835520029067993,g
60109.19038189994,18.19219970703125,0.0899619981646537,R
60111.23446760001,19.2460994720459,0.1327340006828308,g
60113.21172450017,18.411399841308597,0.0735929980874061,R
60113.27085650014,19.482999801635746,0.1551769971847534,g
60115.20285880007,18.5314998626709,0.0707219988107681,R
60115.24883100018,19.5935001373291,0.1645410060882568,g
60117.205972199794,18.72480010986328,0.0961640030145645,R
60119.23892359994,19.429000854492188,0.1824830025434494,g
60126.23995369999,19.21949958801269,0.2415560036897659,R
60128.205868099816,19.69179916381836,0.2908779978752136,g
60133.20430559991,19.43822860717773,0.1613168865442276,R
