time,mag,magerr,band
59910.55151619995,18.306400299072266,0.0994469970464706,R
59923.517766200006,17.682199478149414,0.0568329989910125,g
59923.53789350018,17.470500946044922,0.0486040003597736,R
59937.530497699976,18.336599349975582,0.0623450018465518,g
59956.48627310013,18.093000411987305,0.0596579983830452,R
59956.52604170004,19.00149917602539,0.1277209967374801,g
59967.43637729995,18.307300567626957,0.0889019966125488,R
59969.38432870014,19.37430000305176,0.1395190060138702,g
59977.47638890008,18.456300735473636,0.0815450027585029,R
59985.45456020022,19.56419944763184,0.2156320065259933,g
60021.4441550998,19.788026809692383,0.1688111126422882,R
