time,mag,magerr,band
59784.4535416998,20.74469947814941,0.2698769867420196,R
59784.46895830007,20.48979949951172,0.1982450038194656,g
59786.405509300064,19.480199813842773,0.0945049971342086,R
59786.44615740003,19.469900131225582,0.1385439932346344,g
59787.42621529987,19.06419944763184,0.108644001185894,R
59787.44829860004,18.908599853515625,0.0890690013766288,g
59788.425451400224,18.694799423217773,0.0741589963436126,R
59790.36998840002,18.066999435424805,0.0761910006403923,g
59790.40474539995,18.14949989318848,0.1181849986314773,R
59795.43469909998,17.233999252319336,0.0656279996037483,g
59795.445416700095,17.38789939880371,0.08279500156641,R
59798.42311340012,17.107200622558594,0.0457199998199939,g
59798.44668979989,17.229000091552734,0.0456719994544982,R
59801.4204051001,17.09309959411621,0.0470109991729259,g
59801.46028940007,17.20560073852539,0.035080999135971,R
59802.43781250017,17.09819984436035,0.0596170015633106,g
59803.41601849999,17.18269920349121,0.04424399882555,R
59806.31643520016,17.2544002532959,0.0566129982471466,g
59806.41236109985,17.272199630737305,0.057778000831604,R
59808.32430560002,17.34830093383789,0.0596899986267089,g
59808.43364580022,17.34480094909668,0.0619600005447864,R
59809.39922450017,17.428499221801758,0.0529670007526874,g
59809.468599500135,17.45840072631836,0.0479109995067119,R
59810.38275460014,17.494800567626953,0.053516998887062,g
59812.40520829987,17.73200035095215,0.0452169999480247,R
59813.3384606,17.788799285888672,0.0711229965090751,g
59814.40674770018,17.871700286865234,0.0559640005230903,R
59814.42950229999,17.799100875854492,0.0514630004763603,g
59815.39423609991,17.912599563598633,0.0464360006153583,R
59816.42131939996,17.96430015563965,0.0632190033793449,g
59817.38254630007,17.95439910888672,0.0561599992215633,R
59818.46678239992,18.212900161743164,0.0516159981489181,g
59819.46694440022,18.006799697875977,0.0492429994046688,R
59821.37723380001,18.529699325561523,0.0715439990162849,g
59821.46686339984,18.032400131225582,0.0609209984540939,R
59822.3581019002,18.654300689697266,0.1077620014548301,g
59824.39090280002,18.0757999420166,0.0621250011026859,R
59826.34046299989,18.99810028076172,0.0811920017004013,g
59826.42726849997,18.10070037841797,0.0600970014929771,R
59829.400034700055,19.239900588989254,0.1297789961099624,g
59829.45671299985,18.21999931335449,0.0512030012905597,R
59842.29884260008,20.24860000610352,0.1885270029306411,g
59843.302488400135,18.967100143432617,0.0882539972662925,R
59844.26872690022,20.013599395751957,0.1973229944705963,g
59844.336087999865,19.068099975585938,0.1215979978442192,R
59846.3698148001,20.043699264526367,0.1700379997491836,g
59848.3465741002,19.179100036621094,0.0832839980721473,R
59849.280497699976,20.169099807739254,0.219992995262146,g
59850.27434029989,19.282400131225582,0.0963829979300499,R
59850.39879629994,20.077699661254883,0.1515299975872039,g
59852.31998840021,19.31909942626953,0.0973239988088607,R
59852.34878470004,20.05139923095703,0.155812993645668,g
59854.29890049994,19.3799991607666,0.0813779979944229,R
59854.38456019992,20.15570068359375,0.138945996761322,g
59856.31002310012,19.40679931640625,0.1217710003256797,R
59856.33371530008,20.15679931640625,0.1837390065193176,g
59858.33210649993,19.607500076293945,0.133770003914833,R
59858.40533560002,19.850500106811523,0.1649920046329498,g
59867.20343750017,19.893999099731445,0.1362109929323196,R
59867.22545140004,20.12989997863769,0.2376739978790283,g
59870.29721060023,19.95770072937012,0.1543900072574615,R
59871.24714120012,20.525299072265625,0.2255730032920837,g
59872.20842589997,20.000999450683597,0.179636001586914,R
59877.29142360017,20.67729949951172,0.2853580117225647,g
59877.36979170004,20.10070037841797,0.1768649965524673,R
59878.21937499987,20.34749984741211,0.216386005282402,g
59879.27651620004,20.06170082092285,0.1523250043392181,R
59879.32199069997,20.699499130249023,0.3005380034446716,g
59880.21844909992,20.01580047607422,0.2002969980239868,R
59880.23539349996,20.379199981689453,0.1825390011072158,g
59881.28504629992,20.270902633666992,0.2031230181455612,R
