time,mag,magerr,band
58423.489687500056,16.414100646972656,0.0410769991576671,g
58423.54947920004,15.774700164794922,0.0323380008339881,R
58426.46406249981,16.318300247192383,0.0521139986813068,g
58426.54517359985,15.79300022125244,0.0390419997274875,R
58429.49271989986,16.365100860595703,0.0471430011093616,g
58429.552615699824,15.598899841308594,0.0306979995220899,R
58432.48828699999,16.13680076599121,0.0389089994132518,g
58432.551111099776,15.48069953918457,0.0267110001295804,R
58440.4698379999,15.976499557495115,0.0252080000936985,g
58443.471169000026,15.09980010986328,0.0348119996488094,R
58443.49105319986,15.843099594116213,0.0333929993212223,g
58447.52670140006,14.933500289916992,0.023667000234127,R
58471.511932900175,14.892399787902832,0.0209780000150203,g
58476.52734949999,14.173100471496582,0.0346890017390251,R
58480.53765049996,14.707300186157228,0.0236230008304119,g
58486.51317129983,14.038000106811523,0.0185920000076293,R
58491.48900459986,14.63659954071045,0.0207199994474649,g
58491.558588000014,14.02560043334961,0.0239339992403984,R
58502.47505789995,14.623499870300291,0.0333789996802806,g
58502.55452550016,13.979999542236328,0.0243510007858276,R
58505.47552079987,14.680700302124023,0.0254399999976158,g
58508.486828700174,14.102100372314451,0.0198870003223419,R
58508.55180560006,14.821100234985352,0.0320160016417503,g
58511.40380789992,14.23390007019043,0.0183210000395774,R
58511.45524309995,14.996299743652344,0.0280179996043443,g
58514.43138890015,14.37030029296875,0.0227450001984834,R
58522.48687499994,15.95069980621338,0.0329830013215541,g
58522.53673609998,14.8774995803833,0.0336420014500618,R
58526.450625000056,16.06290054321289,0.018300000578165,g
58526.51916670008,14.993900299072266,0.0225930009037256,R
58534.30018519983,16.154800415039062,0.0337850004434585,g
58538.22042819997,15.27910041809082,0.0824780017137527,R
58538.32241899986,16.3523006439209,0.0421649999916553,g
58543.2561805998,15.214699745178224,0.0258050002157688,R
58543.30399309984,16.287900924682617,0.0342420004308223,g
58543.365544000175,15.163200378417969,0.0384030006825923,R
58546.26271989988,16.324199676513672,0.0402229987084865,g
58556.19958329992,15.401200294494627,0.0298469997942447,R
58556.36597219994,16.41939926147461,0.0471660010516643,g
58559.27651620004,15.386300086975098,0.030851000919938,R
58562.31020830013,16.548900604248047,0.0609130002558231,g
58567.23993059993,15.462900161743164,0.0358389988541603,R
58567.30560189998,16.51020050048828,0.0582699999213218,g
58567.330277800094,15.457599639892578,0.0363829992711544,R
58572.26928240014,16.607799530029297,0.0366079993546009,g
58572.30385420006,15.477100372314451,0.0316190011799335,R
58572.32766199997,16.62649917602539,0.0295640006661415,g
58575.24454860017,15.521499633789062,0.0403609983623027,R
58575.30709489994,16.70400047302246,0.0416689999401569,g
58575.38914350001,15.518699645996094,0.0437069982290267,R
58580.269201400224,16.715299606323242,0.0291130002588033,g
58583.270740699954,15.588700294494627,0.0314080007374286,R
58584.2743981001,16.769699096679688,0.0510529987514019,g
58584.30591440015,15.576700210571287,0.0232239998877048,R
58586.18103010021,16.758499145507812,0.0392609983682632,g
58586.22204860021,15.626700401306152,0.0286369994282722,R
58586.26680559991,16.84149932861328,0.0359820015728473,g
58587.28266200004,15.625,0.0269889999181032,R
58589.155277799815,16.839399337768555,0.0409630015492439,g
58589.26732640015,15.659000396728516,0.0248840004205703,R
58591.217673600186,16.824399948120117,0.042043000459671,g
58591.41484950017,15.662400245666504,0.0269699990749359,R
58592.18290509982,16.938600540161133,0.0446950010955333,g
58593.28725690022,15.658100128173828,0.021484000608325,R
58594.21995369997,16.893699645996094,0.0504230000078678,g
58594.34428239986,15.684800148010254,0.0280779991298913,R
58597.28087959997,16.962799072265625,0.0379519984126091,g
58599.16413189983,15.746700286865234,0.0286279991269111,R
58602.21975689987,17.119300842285156,0.0587599985301494,g
58606.23703699978,15.77299976348877,0.0253410004079341,R
58606.45171299996,17.013399124145508,0.0448350012302398,g
58608.26111110021,15.782999992370604,0.0289179999381303,R
58612.18248840002,17.052900314331055,0.0545319989323616,g
58612.220115699805,15.85770034790039,0.0327880010008811,R
58612.26563660009,17.165700912475586,0.0484860017895698,g
58616.1802662001,15.872200012207031,0.03175999969244,R
58616.25,17.120100021362305,0.0351620018482208,g
58619.200925900135,15.902400016784668,0.0381250008940696,R
58628.22555560013,17.310100555419922,0.0472449995577335,g
58633.19332179986,16.014400482177734,0.0322510004043579,R
58633.26243059989,17.371299743652344,0.0490659996867179,g
58633.30658560013,16.031299591064453,0.0387649983167648,R
58636.28146990016,17.390899658203125,0.0504469983279705,g
58637.20064810012,16.07349967956543,0.0288510005921125,R
