time,mag,magerr,band
58466.21923610009,18.46579933166504,0.1991239935159683,R
58469.18762730016,18.20989990234375,0.1137820035219192,g
58472.12129630009,18.212799072265625,0.0729990005493164,R
58475.09895829996,18.15130043029785,0.0874190032482147,g
58481.30232639983,18.079500198364254,0.0816579982638359,R
58483.12063660007,18.115699768066406,0.0686590000987052,g
58486.10974540003,18.104900360107425,0.0511309988796711,R
58490.11071760021,18.128700256347656,0.0578959994018077,g
58493.11453700019,18.14459991455078,0.0566149987280368,R
58493.18232640019,18.19659996032715,0.0608020015060901,g
58503.114340300206,18.17300033569336,0.0504290014505386,R
58539.14137730002,18.989835739135746,0.1388551145792007,g
