time,mag,magerr,band
59698.4455093001,18.96529960632324,0.1242519691586494,g
59700.43275459996,18.95879173278809,0.1229582205414772,R
59702.47325230017,19.04294204711914,0.1158444210886955,g
59713.39996530023,18.99277114868164,0.1538001596927642,R
59713.4432639,19.675600051879883,0.3375900089740753,g
59721.44886570005,19.2172966003418,0.1369238942861557,R
59723.43629630003,19.931100845336918,0.1782779991626739,g
59727.41631940007,19.16576385498047,0.1491574645042419,R
59727.44318290008,20.17259979248047,0.2621760070323944,g
59737.44298609998,19.450218200683597,0.1320697665214538,R
59739.40074069984,20.520299911499023,0.3522410094738006,g
59756.39413189981,19.748903274536133,0.152233138680458,R
59756.442812500056,20.435800552368164,0.2213930040597915,g
59762.396238400135,19.707399368286133,0.1316269934177398,R
59765.39946760005,20.81599998474121,0.3017210066318512,g
59789.3531944002,19.749099731445312,0.1979019939899444,R
59789.3748031999,20.461200714111328,0.2582199871540069,g
59850.21420140006,20.134952545166016,0.1904554367065429,R
