time,mag,magerr,band
60031.22795139998,18.232500076293945,0.0663420036435127,g
60042.16585650016,17.68160057067871,0.0594849996268749,R
60042.26793979993,17.564699172973633,0.1314900070428848,g
60046.160196799785,17.797300338745117,0.055426999926567,R
60046.20932869986,17.786300659179688,0.059078998863697,g
60050.20480319997,18.087900161743164,0.0593609996140003,R
60052.22421299992,18.271699905395508,0.0744289979338646,g
60052.28937500017,18.229799270629883,0.0781750008463859,R
60054.17584489984,18.459199905395508,0.0823599994182586,g
60056.18348379992,18.37879943847656,0.0575550012290477,R
60058.18162039993,18.877500534057617,0.1086700037121772,g
60060.17341439985,18.451400756835938,0.100051999092102,R
60065.17247689981,19.295499801635746,0.2155050039291381,g
60077.21706019994,19.142799377441406,0.0861769989132881,R
60077.28668980021,20.121999740600582,0.3218669891357422,g
60094.18247690005,19.767717361450195,0.1775680631399154,R
