time,mag,magerr,band
59406.223715300206,20.205299377441406,0.2663379907608032,g
59408.24300929997,19.741926193237305,0.1707759201526641,R
59408.34577549994,19.68919944763184,0.1700059324502945,g
59410.24030089984,19.418628692626957,0.0993654429912567,R
59412.32418979984,19.500301361083984,0.1411654204130172,g
59415.20434030006,18.97719383239746,0.0983948484063148,R
59415.28107640008,19.144100189208984,0.1225799992680549,g
59423.2411342999,18.53432273864746,0.0674159675836563,R
59425.25537039992,19.234760284423828,0.1127289086580276,g
59427.22187499981,18.635229110717773,0.0736570805311203,R
59427.27680560015,19.38332748413086,0.1159440353512764,g
59429.24817130016,18.57830619812012,0.0607292838394641,R
59429.30665510008,19.52931404113769,0.1160473674535751,g
59434.20111110015,18.777076721191406,0.0808653235435485,R
59434.24402779993,19.954082489013672,0.154636800289154,g
59439.22515049996,19.10495376586914,0.1239696890115737,R
59439.25936339982,20.330400466918945,0.2462199926376342,g
59441.19797449978,19.087495803833008,0.0963874012231826,R
59441.23576389998,20.30900001525879,0.2530289888381958,g
59452.20009260019,19.265199661254883,0.146256998181343,R
59458.1771296002,21.019100189208984,0.3978489935398102,g
59460.2204167,19.68644142150879,0.1339116096496582,R
59464.18287040014,20.5049991607666,0.2313860058784485,g
59466.160439800005,19.92612838745117,0.12711963057518,R
59468.16008100007,20.83580017089844,0.2882429957389831,g
59473.16233799979,19.98900985717773,0.1905324310064315,R
