time,mag,magerr,band
60191.18517359998,17.491199493408203,0.0436500012874603,R
60191.288090299815,17.549299240112305,0.0490319989621639,g
60193.38712960016,17.181699752807617,0.0327010005712509,R
60193.42974539986,17.205699920654297,0.0461460016667842,g
60195.28150459984,16.978500366210938,0.0429759994149208,R
60198.23508099979,16.854700088500977,0.0488420017063617,g
60201.18733800016,16.82900047302246,0.0361820012331008,R
60201.21245370014,16.840599060058594,0.0415299981832504,g
60203.212187500205,16.81679916381836,0.0331720001995563,R
60203.26820599986,16.89900016784668,0.0505889989435672,g
60205.20721059991,16.884300231933594,0.0445620007812976,R
60205.26130789984,16.9591007232666,0.0389890000224113,g
60207.170277799945,16.97330093383789,0.0392149984836578,R
60207.22439809982,17.071800231933594,0.0492659993469715,g
60211.19864579989,17.2539005279541,0.0426849983632564,R
60213.1353356,17.52429962158203,0.067391000688076,g
60213.18736110022,17.385299682617188,0.0496870018541812,R
60215.18196759978,17.708499908447266,0.0633929967880249,g
60215.23473379994,17.38719940185547,0.0534670017659664,R
60217.13202549983,17.940000534057617,0.0632119998335838,g
60217.15166669991,17.49180030822754,0.0628480017185211,R
60221.16922450019,18.337400436401367,0.0658499971032142,g
60221.21481479984,17.547000885009766,0.0534499995410442,R
60223.148888899945,18.51580047607422,0.0576820001006126,g
60223.19358799979,17.619400024414062,0.0488499999046325,R
60226.19885420008,18.7942008972168,0.0905060023069381,g
60228.16250000009,17.78969955444336,0.0520410016179084,R
60228.224131899886,18.895099639892575,0.0874349996447563,g
60230.20438659983,17.93079948425293,0.111126996576786,R
60232.14515049989,19.24530029296875,0.1207130029797554,g
60234.14317130018,18.13360023498535,0.076893001794815,R
60236.11684030015,19.414600372314453,0.1559990048408508,g
60238.13062500022,18.3887996673584,0.0610419996082782,R
60245.13362269988,19.906099319458008,0.3113299906253814,g
60247.14453699999,18.84720039367676,0.1461620032787323,R
60249.13450230006,19.682100296020508,0.1867579966783523,g
60249.1707175998,18.95429992675781,0.1152980029582977,R
60251.12457180023,19.82539939880371,0.1498750001192093,g
60253.14506939985,18.968299865722656,0.0922110006213188,R
60253.19375000009,19.759599685668945,0.1587049961090088,g
60255.16084490018,19.10120010375977,0.1062690019607544,R
60255.17677079979,19.877599716186523,0.1618659943342209,g
60260.121388900094,19.19750022888184,0.1292970031499862,R
60262.19637730019,20.031400680541992,0.1935310065746307,g
60268.13283560006,19.351354598999023,0.1546893417835235,R
