time,mag,magerr,band
59856.32561339997,20.630300521850582,0.2343930006027221,g
59858.37077549985,19.620899200439453,0.1216600015759468,R
59858.42936340021,20.080400466918945,0.1261669993400573,g
59860.42711810023,19.296499252319336,0.1064369976520538,R
59862.39143519988,19.423099517822266,0.2006859928369522,g
59864.33886570018,19.051700592041016,0.167495995759964,R
59866.28966439981,19.28009986877441,0.1108890026807785,g
59869.34564810013,18.838499069213867,0.0796360000967979,R
59871.36212959979,19.358200073242188,0.1097100004553794,g
59873.32804400008,18.90290069580078,0.0693399980664253,R
59873.38402780006,19.43079948425293,0.0895479992032051,g
59876.32202549977,19.039100646972656,0.1215559989213943,R
59876.433032399975,19.587799072265625,0.132191002368927,g
59878.2840741002,19.11359977722168,0.0809290036559104,R
59878.39150460018,19.862699508666992,0.1228249967098236,g
59882.29518519994,19.24469947814941,0.1157969981431961,R
59885.26976849977,20.106599807739254,0.2210219949483871,g
59910.17752309982,20.51047134399414,0.2008148431777954,R
